学期	学号	书号	日期
2	75	TN	0430	
2	317	TP	0430	
2	219	O	0430	
2	219	TM	0430	
2	219	H	0430	
2	219	H	0430	
2	101	TP	0430	
2	247	O	0430	
2	134	TP	0430	
2	75	TM	0430	
2	75	TM	0430	
2	210	K	0430	
2	210	K	0430	
2	159	I	0430	
2	478	TP	0430	
2	478	TP	0430	
2	150	TP	0430	
2	314	TP	0430	
2	273	R	0430	
2	273	TS	0430	
2	273	R	0430	
2	273	R	0430	
2	273	R	0430	
2	273	TS	0430	
2	273	TS	0430	
2	385	TP	0430	
2	385	TP	0430	
2	150	TP	0430	
2	365	B	0502	
2	365	B	0502	
2	329	B	0502	
2	292	B	0502	
2	292	B	0502	
2	292	B	0502	
2	292	B	0502	
2	334	O	0502	
2	334	O	0502	
2	207	I	0502	
2	207	G	0502	
2	19	TB	0502	
2	17	O	0502	
2	17	O	0502	
2	17	O	0502	
2	17	O	0502	
2	87	TP	0502	
2	87	TP	0502	
2	145	I	0502	
2	145	I	0502	
2	19	N	0502	
2	525	O	0502	
2	525	TM	0502	
2	279	I	0502	
2	167	B	0503	
2	167	B	0503	
2	167	B	0503	
2	215	TP	0503	
2	215	TP	0503	
2	215	TN	0503	
2	150	O	0503	
2	97	H	0503	
2	97	H	0503	
2	132	O	0503	
2	132	O	0503	
2	513	TP	0503	
2	87	I	0503	
2	292	H	0504	
2	292	H	0504	
2	80	H	0504	
2	80	H	0504	
2	459	K	0504	
2	46	I	0504	
2	46	I	0504	
2	46	I	0504	
2	46	I	0504	
2	46	I	0504	
2	164	B	0504	
2	164	B	0504	
2	150	O	0504	
2	87	K	0504	
2	87	O	0504	
2	87	O	0504	
2	482	TP	0504	
2	482	O	0504	
2	482	TP	0504	
2	189	B	0504	
2	36	O	0504	
2	36	I	0504	
2	36	I	0504	
2	413	H	0504	
2	413	TP	0504	
2	161	TP	0504	
2	43	F	0504	
2	472	B	0504	
2	71	O	0504	
2	513	TP	0504	
2	19	I	0504	
2	41	G	0504	
2	303	O	0504	
2	303	O	0504	
2	479	TH	0504	
2	261	I	0504	
2	71	O	0504	
2	71	O	0504	
2	71	O	0504	
2	349	TP	0504	
2	349	R	0504	
2	349	B	0504	
2	303	H	0504	
2	532	A	0505	
2	532	F	0505	
2	127	I	0505	
2	127	F	0505	
2	8	H	0505	
2	357	TP	0505	
2	357	TP	0505	
2	357	TM	0505	
2	349	TP	0505	
2	74	H	0505	
2	164	H	0505	
2	242	H	0505	
2	242	O	0505	
2	145	TN	0505	
2	145	TN	0505	
2	145	TN	0505	
2	176	TP	0505	
2	361	TP	0506	
2	361	TP	0506	
2	361	TP	0506	
2	361	TP	0506	
2	361	TP	0506	
2	19	TN	0506	
2	114	H	0506	
2	114	H	0506	
2	114	H	0506	
2	114	H	0506	
2	114	H	0506	
2	114	H	0506	
2	19	TN	0506	
2	19	TN	0506	
2	516	H	0506	
2	106	Z	0506	
2	106	Z	0506	
2	106	Z	0506	
2	106	Z	0506	
2	453	TP	0507	
2	453	TP	0507	
2	453	TP	0507	
2	400	TN	0507	
2	400	TB	0507	
2	19	H	0507	
2	328	TN	0507	
2	328	TN	0507	
2	182	O	0507	
2	19	C	0507	
2	229	I	0507	
2	88	O	0507	
2	88	O	0507	
2	88	O	0507	
2	88	O	0507	
2	74	H	0507	
2	74	H	0507	
2	48	K	0508	
2	48	K	0508	
2	427	H	0508	
2	427	H	0508	
2	427	H	0508	
2	513	K	0508	
2	19	TN	0508	
2	74	H	0508	
2	207	B	0509	
2	207	B	0509	
2	207	B	0509	
2	207	B	0509	
2	207	B	0509	
2	207	B	0509	
2	413	TP	0509	
2	413	TP	0509	
2	413	TP	0509	
2	346	I	0509	
2	346	I	0509	
2	346	I	0509	
2	346	I	0509	
2	384	TP	0509	
2	384	TP	0509	
2	384	TP	0509	
2	8	I	0509	
2	468	TP	0509	
2	87	H	0509	
2	87	H	0509	
2	87	O	0509	
2	105	I	0509	
2	318	I	0509	
2	318	I	0509	
2	145	I	0509	
2	432	C	0509	
2	432	B	0509	
2	432	J	0509	
2	432	J	0509	
2	78	TP	0509	
2	78	TP	0509	
2	78	TP	0509	
2	78	TP	0509	
2	78	TP	0509	
2	446	O	0509	
2	446	O	0509	
2	446	O	0509	
2	144	TP	0510	
2	144	TM	0510	
2	144	TP	0510	
2	118	O	0510	
2	507	O	0510	
2	525	O	0510	
2	372	TN	0510	
2	372	TP	0510	
2	372	TN	0510	
2	159	TN	0510	
2	159	TN	0510	
2	159	TN	0510	
2	300	B	0510	
2	334	TP	0511	
2	41	I	0511	
2	74	H	0511	
2	288	TP	0511	
2	288	TP	0511	
2	288	TP	0511	
2	288	TM	0511	
2	288	O	0511	
2	261	I	0511	
2	446	B	0511	
2	415	TN	0512	
2	415	H	0512	
2	415	TP	0512	
2	415	TP	0512	
2	415	H	0512	
2	415	TP	0512	
2	415	H	0512	
2	234	TP	0512	
2	412	I	0512	
2	16	TP	0512	
2	16	H	0512	
2	212	TN	0512	
2	212	F	0512	
2	212	H	0512	
2	505	B	0512	
2	505	B	0512	
2	513	O	0512	
2	513	O	0512	
2	478	B	0512	
2	478	TN	0512	
2	478	TP	0512	
2	478	TN	0512	
2	478	TN	0512	
2	453	TP	0512	
2	478	H	0512	
2	157	K	0512	
2	157	H	0512	
2	157	G	0512	
2	157	H	0512	
2	293	I	0512	
2	36	I	0512	
2	36	I	0512	
2	508	I	0512	
2	508	TP	0512	
2	41	I	0512	
2	41	I	0512	
2	41	I	0512	
2	328	O	0512	
2	328	K	0512	
2	506	TP	0512	
2	506	TP	0512	
2	478	H	0512	
2	478	H	0512	
2	478	H	0512	
2	385	B	0512	
2	385	B	0512	
2	291	TP	0513	
2	291	TP	0513	
2	291	TP	0513	
2	291	TP	0513	
2	133	TN	0513	
2	133	TN	0513	
2	133	TN	0513	
2	133	TN	0513	
2	133	TN	0513	
2	187	H	0513	
2	187	H	0513	
2	31	TP	0513	
2	31	TP	0513	
2	31	TP	0513	
2	169	D	0513	
2	169	D	0513	
2	169	F	0513	
2	169	H	0513	
2	369	TP	0513	
2	369	TM	0513	
2	369	TP	0513	
2	422	K	0513	
2	422	K	0513	
2	422	K	0513	
2	433	TP	0513	
2	433	C	0513	
2	433	TP	0513	
2	433	TP	0513	
2	422	K	0513	
2	422	K	0513	
2	422	K	0513	
2	422	K	0513	
2	422	K	0513	
2	422	K	0513	
2	359	O	0513	
2	359	O	0513	
2	152	TP	0513	
2	152	TP	0513	
2	152	TP	0513	
2	395	TN	0513	
2	145	F	0514	
2	94	TP	0514	
2	94	TP	0514	
2	94	TP	0514	
2	358	F	0514	
2	145	TN	0514	
2	145	TN	0514	
2	145	TN	0514	
2	145	TN	0514	
2	71	TM	0514	
2	159	TN	0514	
2	266	O	0514	
2	266	O	0514	
2	229	I	0514	
2	229	O	0514	
2	229	O	0514	
2	1	TP	0514	
2	229	I	0514	
2	229	I	0514	
2	1	H	0514	
2	249	I	0514	
2	249	I	0514	
2	249	I	0514	
2	129	O	0514	
2	129	O	0514	
2	129	O	0514	
2	129	TM	0514	
2	284	F	0514	
2	284	F	0514	
2	303	H	0514	
2	303	H	0514	
2	303	H	0514	
2	303	H	0514	
2	303	O	0514	
2	97	F	0514	
2	97	F	0514	
2	495	K	0514	
2	291	TP	0514	
2	422	O	0514	
2	422	O	0514	
2	254	H	0514	
2	481	TP	0514	
2	481	TP	0514	
2	369	TP	0514	
2	326	TM	0514	
2	326	TP	0514	
2	326	O	0514	
2	369	TS	0514	
2	369	TS	0514	
2	369	TS	0514	
2	369	TS	0514	
2	369	TP	0514	
2	519	TM	0514	
2	291	TP	0514	
2	261	I	0514	
2	385	TP	0514	
2	481	TP	0514	
2	481	TP	0514	
2	118	O	0514	
2	118	O	0514	
2	462	O	0515	
2	462	O	0515	
2	36	TP	0515	
2	36	TP	0515	
2	446	TP	0515	
2	446	TP	0515	
2	372	TN	0515	
2	372	I	0515	
2	291	H	0515	
2	291	H	0515	
2	291	H	0515	
2	301	O	0515	
2	301	O	0515	
2	301	O	0515	
2	354	I	0515	
2	354	I	0515	
2	84	TP	0515	
2	284	F	0515	
2	284	F	0515	
2	284	F	0515	
2	167	TP	0515	
2	167	TP	0515	
2	8	I	0515	
2	8	I	0515	
2	130	TN	0515	
2	483	TP	0516	
2	41	I	0516	
2	41	I	0516	
2	41	I	0516	
2	41	I	0516	
2	41	I	0516	
2	349	K	0516	
2	349	K	0516	
2	349	I	0516	
2	349	H	0516	
2	149	H	0516	
2	149	I	0516	
2	467	I	0516	
2	212	TS	0516	
2	212	TS	0516	
2	385	TP	0516	
2	365	TP	0516	
2	483	I	0516	
2	483	I	0516	
2	195	I	0516	
2	195	I	0516	
2	195	I	0516	
2	195	I	0516	
2	218	E	0516	
2	346	I	0516	
2	147	E	0516	
2	147	E	0516	
2	344	TP	0516	
2	344	H	0516	
2	344	B	0516	
2	35	H	0516	
2	49	TM	0516	
2	49	O	0516	
2	49	O	0516	
2	261	I	0516	
2	261	I	0516	
2	209	TP	0516	
2	209	TP	0516	
2	397	TP	0516	
2	74	E	0516	
2	273	I	0516	
2	273	I	0516	
2	273	I	0516	
2	273	I	0516	
2	273	I	0516	
2	273	I	0516	
2	349	I	0516	
2	159	TN	0517	
2	73	I	0517	
2	73	I	0517	
2	73	I	0517	
2	516	H	0517	
2	516	H	0517	
2	303	H	0517	
2	303	O	0517	
2	505	TP	0517	
2	505	TP	0517	
2	303	TM	0517	
2	17	O	0517	
2	432	C	0517	
2	432	F	0517	
2	432	F	0517	
2	204	TP	0518	
2	204	TP	0518	
2	357	O	0518	
2	357	O	0518	
2	341	TP	0518	
2	204	TP	0518	
2	41	G	0518	
2	41	K	0518	
2	247	O	0518	
2	153	H	0518	
2	153	TM	0518	
2	153	TP	0518	
2	153	TM	0518	
2	101	H	0518	
2	101	H	0518	
2	66	O	0518	
2	191	I	0518	
2	191	I	0518	
2	437	I	0518	
2	8	TN	0518	
2	8	TN	0518	
2	175	I	0518	
2	175	I	0518	
2	175	B	0518	
2	175	I	0518	
2	147	C	0518	
2	147	C	0518	
2	150	O	0518	
2	150	H	0518	
2	380	O	0518	
2	380	O	0518	
2	533	TP	0518	
2	291	TP	0518	
2	293	TP	0518	
2	293	TP	0518	
2	293	TP	0518	
2	400	I	0518	
2	279	O	0519	
2	279	O	0519	
2	279	O	0519	
2	41	I	0519	
2	41	I	0519	
2	19	TP	0519	
2	423	K	0519	
2	288	TN	0519	
2	144	I	0519	
2	144	I	0519	
2	277	TP	0520	
2	30	TM	0520	
2	30	O	0520	
2	30	I	0520	
2	30	I	0520	
2	436	O	0520	
2	436	TP	0520	
2	327	F	0520	
2	8	K	0520	
2	8	K	0520	
2	8	K	0520	
2	342	G	0520	
2	204	F	0520	
2	204	F	0520	
2	204	H	0520	
2	324	TP	0520	
2	324	TP	0520	
2	324	TP	0520	
2	453	TP	0520	
2	43	C	0520	
2	478	TP	0520	
2	377	TN	0521	
2	377	TN	0521	
2	377	TP	0521	
2	513	O	0521	
2	224	H	0521	
2	224	H	0521	
2	224	H	0521	
2	409	I	0521	
2	409	TP	0521	
2	303	H	0521	
2	303	H	0521	
2	303	O	0521	
2	303	H	0521	
2	303	B	0521	
2	352	I	0521	
2	352	I	0521	
2	352	I	0521	
2	342	I	0521	
2	327	TP	0521	
2	26	TP	0522	
2	26	TP	0522	
2	26	TP	0522	
2	172	TM	0522	
2	172	O	0522	
2	172	I	0522	
2	172	I	0522	
2	467	I	0522	
2	467	I	0522	
2	204	F	0522	
2	108	I	0522	
2	120	TP	0522	
2	385	TP	0523	
2	385	TP	0523	
2	308	O	0523	
2	308	O	0523	
2	308	O	0523	
2	308	O	0523	
2	308	O	0523	
2	308	O	0523	
2	308	O	0523	
2	349	I	0523	
2	349	I	0523	
2	147	D	0523	
2	147	O	0523	
2	432	A	0523	
2	432	D	0523	
2	432	C	0523	
2	432	K	0523	
2	432	K	0523	
2	342	TM	0523	
2	342	TM	0523	
2	506	TP	0523	
2	290	TP	0524	
2	290	TP	0524	
2	19	TP	0524	
2	19	I	0524	
2	212	TP	0525	
2	212	TP	0525	
2	212	B	0525	
2	343	TN	0525	
2	343	TP	0525	
2	77	I	0525	
2	212	B	0525	
2	212	B	0525	
2	212	B	0525	
2	346	I	0525	
2	503	B	0525	
2	503	B	0525	
2	503	B	0525	
2	503	TP	0525	
2	341	TP	0525	
2	341	TP	0525	
2	341	O	0525	
2	341	TP	0525	
2	245	D	0525	
2	245	D	0525	
2	245	F	0525	
2	195	I	0525	
2	357	O	0525	
2	357	O	0525	
2	357	O	0525	
2	357	O	0525	
2	357	O	0525	
2	357	O	0525	
2	357	O	0525	
2	357	TM	0525	
2	357	TM	0525	
2	413	K	0525	
2	341	TP	0525	
2	357	O	0525	
2	357	O	0525	
2	357	O	0525	
2	508	TP	0525	
2	508	TP	0525	
2	274	K	0525	
2	35	I	0525	
2	399	TP	0525	
2	533	B	0526	
2	533	H	0526	
2	235	I	0526	
2	235	H	0526	
2	41	I	0526	
2	41	I	0526	
2	41	I	0526	
2	41	I	0526	
2	164	G	0526	
2	164	G	0526	
2	164	H	0526	
2	81	TP	0526	
2	106	F	0526	
2	127	I	0526	
2	127	F	0526	
2	296	O	0526	
2	296	O	0526	
2	413	H	0526	
2	413	TP	0526	
2	89	I	0526	
2	8	K	0526	
2	433	D	0526	
2	433	B	0526	
2	159	TP	0526	
2	127	E	0526	
2	127	E	0526	
2	95	O	0526	
2	95	H	0526	
2	46	I	0526	
2	46	I	0526	
2	46	I	0526	
2	46	I	0526	
2	46	I	0526	
2	46	I	0526	
2	319	TP	0527	
2	319	TP	0527	
2	319	TP	0527	
2	319	TP	0527	
2	294	TP	0527	
2	294	TP	0527	
2	294	J	0527	
2	207	K	0527	
2	247	O	0527	
2	247	O	0527	
2	532	H	0527	
2	532	H	0527	
2	143	TP	0527	
2	388	TM	0527	
2	388	TP	0527	
2	388	TP	0527	
2	161	I	0527	
2	43	F	0527	
2	467	I	0527	
2	467	I	0527	
2	467	I	0527	
2	459	O	0528	
2	358	TP	0528	
2	229	TP	0528	
2	524	TP	0528	
2	164	I	0528	
2	164	I	0528	
2	303	H	0528	
2	477	TN	0528	
2	291	O	0528	
2	393	H	0528	
2	393	H	0528	
2	43	F	0528	
2	132	I	0528	
2	352	I	0528	
2	352	I	0528	
2	352	I	0528	
2	352	I	0528	
2	352	I	0528	
2	266	I	0528	
2	412	I	0528	
2	412	I	0528	
2	412	I	0528	
2	204	TP	0529	
2	204	TP	0529	
2	76	TP	0529	
2	131	I	0529	
2	49	O	0529	
2	49	O	0529	
2	49	TM	0529	
2	87	O	0529	
2	87	O	0529	
2	87	O	0529	
2	74	H	0529	
2	292	I	0530	
2	292	B	0530	
2	446	B	0530	
2	483	F	0530	
2	483	F	0530	
2	190	TP	0530	
2	190	TP	0530	
2	190	TM	0530	
2	190	TM	0530	
2	190	TP	0530	
2	346	I	0530	
2	346	I	0530	
2	346	I	0530	
2	346	I	0530	
2	17	O	0530	
2	17	TP	0530	
2	17	O	0530	
2	17	O	0530	
2	513	H	0530	
2	513	I	0530	
2	508	TP	0530	
2	532	TP	0530	
2	45	TN	0530	
2	60	O	0530	
2	45	TM	0530	
2	427	I	0530	
2	60	O	0530	
2	299	I	0530	
2	299	I	0530	
2	299	I	0530	
2	299	I	0530	
2	292	I	0530	
2	292	I	0530	
2	342	K	0530	
2	342	I	0530	
2	303	H	0530	
2	328	F	0530	
2	328	C	0530	
2	328	F	0530	
2	328	B	0530	
2	530	O	0530	
2	247	TM	0530	
2	300	I	0531	
2	27	O	0531	
2	295	TP	0531	
2	295	O	0531	
2	295	B	0531	
2	415	TN	0531	
2	415	TN	0531	
2	234	O	0531	
2	159	TP	0531	
2	230	J	0531	
2	479	TP	0601	
2	479	TN	0601	
2	479	TN	0601	
2	479	TP	0601	
2	212	TM	0601	
2	212	TM	0601	
2	212	TM	0601	
2	330	I	0601	
2	330	I	0601	
2	105	I	0601	
2	261	H	0601	
2	466	TN	0601	
2	466	I	0601	
2	359	TM	0601	
2	359	TM	0601	
2	359	TM	0601	
2	292	I	0601	
2	127	H	0601	
2	127	H	0601	
2	127	H	0601	
2	127	E	0601	
2	127	F	0601	
2	509	E	0601	
2	509	E	0601	
2	101	TP	0601	
2	101	H	0601	
2	101	H	0601	
2	283	TP	0601	
2	283	J	0601	
2	283	TP	0601	
2	510	N	0601	
2	89	I	0601	
2	77	H	0601	
2	303	H	0601	
2	303	H	0601	
2	261	I	0601	
2	415	TP	0602	
2	438	I	0602	
2	506	TP	0602	
2	430	O	0602	
2	430	O	0602	
2	432	K	0602	
2	297	TN	0602	
2	297	H	0602	
2	10	I	0602	
2	437	I	0602	
2	533	B	0602	
2	533	K	0602	
2	533	G	0602	
2	156	TN	0602	
2	156	TN	0602	
2	462	H	0602	
2	462	O	0602	
2	462	O	0602	
2	462	O	0602	
2	462	O	0602	
2	168	I	0602	
2	168	I	0602	
2	168	I	0602	
2	168	I	0602	
2	168	I	0602	
2	462	O	0602	
2	77	I	0602	
2	334	TP	0602	
2	334	K	0602	
2	446	O	0602	
2	446	O	0602	
2	446	B	0602	
2	446	O	0602	
2	190	O	0602	
2	279	TN	0603	
2	279	TN	0603	
2	279	TN	0603	
2	279	I	0603	
2	507	TP	0603	
2	16	H	0603	
2	508	I	0603	
2	508	I	0603	
2	95	O	0603	
2	95	O	0603	
2	95	TM	0603	
2	95	O	0603	
2	95	O	0603	
2	95	TM	0603	
2	95	TM	0603	
2	95	TM	0603	
2	61	TP	0603	
2	61	TP	0603	
2	74	H	0603	
2	61	TP	0603	
2	61	TP	0603	
2	293	I	0603	
2	413	TP	0603	
2	53	J	0604	
2	53	J	0604	
2	206	I	0604	
2	155	O	0604	
2	155	O	0604	
2	155	I	0604	
2	134	TP	0604	
2	134	TB	0604	
2	1	B	0604	
2	1	O	0604	
2	484	TN	0604	
2	484	TN	0604	
2	484	TN	0604	
2	484	TP	0604	
2	178	TB	0604	
2	432	I	0604	
2	156	TN	0604	
2	137	TM	0604	
2	137	TM	0604	
2	34	H	0604	
2	397	H	0604	
2	74	TP	0604	
2	150	H	0605	
2	150	H	0605	
2	150	TP	0605	
2	274	K	0605	
2	274	K	0605	
2	87	TP	0605	
2	481	TP	0605	
2	487	TU	0605	
2	487	Z	0605	
2	364	K	0605	
2	532	TM	0606	
2	532	TM	0606	
2	349	K	0606	
2	303	H	0606	
2	303	TM	0606	
2	303	O	0606	
2	303	H	0606	
2	303	H	0606	
2	159	TP	0606	
2	482	J	0606	
2	352	TN	0606	
2	352	TN	0606	
2	71	H	0607	
2	344	B	0607	
2	344	B	0607	
2	71	TM	0607	
2	342	I	0607	
2	71	TP	0607	
2	71	TP	0607	
2	156	TP	0607	
2	342	I	0607	
2	150	O	0608	
2	150	O	0608	
2	385	TP	0608	
2	247	TM	0608	
2	19	TN	0608	
2	159	H	0608	
2	261	H	0608	
2	343	TP	0609	
2	343	TP	0609	
2	343	TP	0609	
2	164	K	0609	
2	41	G	0609	
2	189	B	0609	
2	8	B	0609	
2	8	B	0609	
2	8	B	0609	
2	8	B	0609	
2	344	I	0609	
2	344	I	0609	
2	293	I	0609	
2	87	O	0610	
2	87	H	0610	
2	87	O	0610	
2	87	O	0610	
2	15	I	0610	
2	15	I	0610	
2	15	I	0610	
2	215	TP	0610	
2	319	H	0610	
2	513	H	0610	
2	513	TP	0610	
2	513	H	0610	
2	513	O	0610	
2	513	O	0610	
2	190	K	0610	
2	159	K	0610	
2	533	B	0610	
2	533	B	0610	
2	533	B	0610	
2	348	F	0610	
2	348	TP	0610	
2	145	I	0610	
2	297	H	0610	
2	349	H	0610	
2	71	O	0610	
2	71	TM	0610	
2	71	O	0610	
2	71	O	0610	
2	219	TP	0611	
2	114	H	0611	
2	114	H	0611	
2	114	H	0611	
2	533	I	0611	
2	533	H	0611	
2	156	TN	0611	
2	57	H	0611	
2	385	TP	0611	
2	385	TP	0611	
2	153	D	0611	
2	341	G	0611	
2	341	TP	0611	
2	341	TP	0611	
2	341	TP	0611	
2	341	TP	0611	
2	341	TP	0611	
2	239	F	0611	
2	239	F	0611	
2	505	TP	0611	
2	505	I	0611	
2	505	TP	0611	
2	127	H	0611	
2	127	H	0611	
2	159	K	0611	
2	478	O	0611	
2	156	TN	0611	
2	156	TN	0611	
2	505	K	0611	
2	505	K	0611	
2	303	H	0613	
2	412	I	0613	
2	412	H	0613	
2	161	I	0613	
2	161	I	0613	
2	291	O	0613	
2	235	H	0613	
2	274	K	0613	
2	94	TP	0613	
2	342	H	0613	
2	118	H	0613	
2	30	O	0613	
2	30	O	0613	
2	380	O	0613	
2	432	I	0613	
2	432	I	0613	
2	432	I	0613	
2	432	B	0613	
2	432	B	0613	
2	280	TP	0613	
2	280	TP	0613	
2	280	TP	0613	
2	280	TP	0613	
2	280	TP	0613	
2	433	TP	0613	
2	308	O	0613	
2	169	D	0613	
2	169	D	0613	
2	169	H	0613	
2	169	F	0613	
2	97	K	0613	
2	433	I	0613	
2	342	H	0613	
2	467	B	0613	
2	385	TP	0613	
2	385	TP	0613	
2	290	TN	0613	
2	121	O	0613	
2	121	O	0613	
2	121	O	0613	
2	8	TP	0613	
2	168	I	0614	
2	168	I	0614	
2	168	I	0614	
2	124	J	0614	
2	124	J	0614	
2	75	TM	0614	
2	75	TM	0614	
2	260	O	0614	
2	364	I	0614	
2	364	I	0614	
2	75	I	0614	
2	75	I	0614	
2	273	I	0614	
2	77	I	0614	
2	516	I	0614	
2	490	TP	0615	
2	93	O	0615	
2	57	K	0615	
2	57	I	0615	
2	57	I	0615	
2	247	TN	0615	
2	73	I	0615	
2	478	TN	0615	
2	478	TN	0615	
2	478	H	0615	
2	478	H	0615	
2	478	H	0615	
2	279	I	0615	
2	508	TP	0615	
2	508	I	0615	
2	300	B	0616	
2	48	K	0616	
2	48	K	0616	
2	48	K	0616	
2	498	I	0616	
2	505	O	0616	
2	505	O	0616	
2	127	E	0616	
2	319	TP	0616	
2	319	TP	0616	
2	144	I	0616	
2	144	I	0616	
2	533	F	0616	
2	533	F	0616	
2	319	O	0616	
2	358	I	0616	
2	292	K	0616	
2	292	K	0616	
2	292	K	0616	
2	513	I	0616	
2	446	O	0617	
2	125	TP	0617	
2	125	TP	0617	
2	125	TP	0617	
2	125	TP	0617	
2	41	I	0617	
2	79	TP	0617	
2	79	TP	0617	
2	141	B	0617	
2	141	B	0617	
2	507	O	0617	
2	164	B	0617	
2	164	B	0617	
2	436	O	0617	
2	82	K	0617	
2	82	I	0617	
2	82	K	0617	
2	532	B	0617	
2	532	O	0617	
2	260	O	0617	
2	260	O	0617	
2	349	TP	0617	
2	349	B	0617	
2	349	TP	0617	
2	180	O	0617	
2	180	B	0617	
2	229	I	0617	
2	280	O	0617	
2	273	R	0617	
2	273	R	0617	
2	536	TP	0617	
2	321	I	0617	
2	50	I	0617	
2	136	B	0617	
2	385	TP	0617	
2	385	TP	0617	
2	280	K	0617	
2	280	K	0617	
2	433	TP	0617	
2	342	I	0617	
2	342	I	0617	
2	8	O	0617	
2	247	TP	0617	
2	397	TP	0617	
2	273	C	0617	
2	467	I	0617	
2	74	I	0617	
2	118	I	0617	
2	156	TP	0617	
2	118	I	0617	
2	261	I	0617	
2	94	TM	0617	
2	261	I	0617	
2	219	TN	0618	
2	219	TN	0618	
2	219	TP	0618	
2	34	TN	0618	
2	34	TN	0618	
2	34	TN	0618	
2	219	O	0618	
2	219	TN	0618	
2	74	TN	0618	
2	74	TP	0618	
2	74	TN	0618	
2	74	O	0618	
2	74	O	0618	
2	74	TP	0618	
2	74	TN	0618	
2	74	TN	0618	
2	261	I	0618	
2	328	I	0618	
2	328	TP	0618	
2	478	O	0618	
2	433	F	0618	
2	433	F	0618	
2	168	I	0618	
2	168	I	0618	
2	532	K	0618	
2	357	TM	0618	
2	413	K	0618	
2	413	K	0618	
2	413	I	0618	
2	413	K	0618	
2	349	R	0618	
2	223	O	0618	
2	82	TN	0618	
2	293	TM	0618	
2	97	F	0618	
2	97	F	0618	
2	380	O	0618	
2	476	TP	0618	
2	114	E	0618	
2	264	D	0618	
2	465	I	0618	
2	15	I	0618	
2	15	I	0618	
2	15	I	0618	
2	196	TP	0618	
2	215	TP	0618	
2	215	TP	0618	
2	215	TP	0618	
2	215	TP	0618	
2	215	TN	0618	
2	346	I	0618	
2	467	O	0619	
2	405	TN	0619	
2	405	TN	0619	
2	161	I	0619	
2	161	TP	0619	
2	82	I	0619	
2	82	I	0619	
2	82	I	0619	
2	82	I	0619	
2	82	I	0619	
2	82	I	0619	
2	156	TN	0619	
2	446	O	0619	
2	507	TM	0619	
2	159	K	0619	
2	479	TP	0619	
2	349	TP	0619	
2	508	I	0619	
2	477	I	0619	
2	144	E	0620	
2	144	B	0620	
2	144	B	0620	
2	132	TP	0620	
2	132	TP	0620	
2	132	TP	0620	
2	235	D	0620	
2	82	K	0620	
2	82	I	0620	
2	82	I	0620	
2	82	I	0620	
2	82	I	0620	
2	82	I	0620	
2	291	G	0620	
2	433	TP	0620	
2	144	I	0620	
2	5	B	0620	
2	5	I	0620	
2	5	I	0620	
2	364	C	0620	
2	364	K	0620	
2	81	TM	0620	
2	81	TM	0620	
2	81	TM	0620	
2	81	TM	0620	
2	275	B	0620	
2	275	B	0620	
2	275	B	0620	
2	275	B	0620	
2	275	B	0620	
2	275	B	0620	
2	275	B	0620	
2	275	B	0620	
2	433	B	0620	
2	348	I	0620	
2	348	I	0620	
2	81	O	0620	
2	81	O	0620	
2	81	O	0620	
2	357	O	0621	
2	357	O	0621	
2	357	O	0621	
2	46	I	0621	
2	46	I	0621	
2	46	I	0621	
2	46	I	0621	
2	385	TP	0621	
2	433	I	0621	
2	433	J	0621	
2	250	TP	0621	
2	250	TP	0621	
2	250	TP	0621	
2	357	O	0621	
2	357	O	0621	
2	487	I	0621	
2	487	I	0621	
2	487	I	0621	
2	487	I	0621	
2	122	G	0621	
2	516	I	0621	
2	292	G	0621	
2	492	B	0621	
2	508	I	0621	
2	508	I	0621	
2	508	I	0621	
2	508	C	0621	
2	413	K	0622	
2	432	I	0622	
2	153	TM	0622	
2	153	D	0622	
2	153	H	0622	
2	334	TP	0622	
2	77	I	0622	
2	297	I	0622	
2	438	TP	0622	
2	149	H	0622	
2	149	I	0622	
2	291	O	0622	
2	288	TP	0622	
2	288	TP	0622	
2	288	TP	0622	
2	507	I	0622	
2	315	TN	0622	
2	293	I	0622	
2	145	TN	0623	
2	477	TP	0623	
2	308	TN	0623	
2	234	TP	0623	
2	147	O	0623	
2	513	O	0623	
2	516	K	0623	
2	516	K	0623	
2	516	K	0623	
2	364	TM	0623	
2	364	TM	0623	
2	461	I	0623	
2	461	TP	0623	
2	147	O	0623	
2	317	O	0623	
2	386	O	0623	
2	217	TP	0624	
2	217	TP	0624	
2	217	TP	0624	
2	385	TP	0624	
2	413	F	0624	
2	440	I	0624	
2	440	I	0624	
2	212	B	0624	
2	212	B	0624	
2	212	TP	0624	
2	212	TP	0624	
2	212	B	0624	
2	341	I	0624	
2	341	TP	0624	
2	341	TP	0624	
2	266	I	0624	
2	266	I	0624	
2	82	I	0624	
2	82	I	0624	
2	82	I	0624	
2	57	I	0624	
2	132	TP	0624	
2	132	TP	0624	
2	132	TP	0624	
2	132	TP	0624	
2	273	I	0624	
2	283	O	0624	
2	261	H	0625	
2	261	H	0625	
2	415	TP	0625	
2	415	TP	0625	
2	415	TN	0625	
2	415	TN	0625	
2	249	I	0625	
2	492	G	0625	
2	492	G	0625	
2	492	G	0625	
2	492	G	0625	
2	116	C	0625	
2	116	C	0625	
2	116	C	0625	
2	116	H	0625	
2	116	K	0625	
2	116	TP	0625	
2	495	O	0626	
2	492	I	0626	
2	319	TP	0626	
