学期	学号	地点	日期	时间	金额
3	23	食堂	1110	113046	5.2
3	63	食堂	1110	112924	4
3	15	交通	1110	092723	1
3	37	交通	1110	092729	1
3	23	宿舍	1110	000331	0.8
3	23	宿舍	1110	000843	0.31
3	78	食堂	1110	074637	3
3	55	食堂	1110	112520	4.2
3	43	宿舍	1110	110249	0.06
3	82	宿舍	1110	095028	0.7
3	23	食堂	1110	112905	3
3	23	食堂	1110	112918	1.5
3	46	宿舍	1110	005842	0.7
3	86	宿舍	1110	090446	0.03
3	42	宿舍	1110	100915	3.2
3	32	超市	1110	101108	28.9
3	39	食堂	1110	111618	4
3	86	文印	1110	103824	0.9
3	34	宿舍	1110	081930	1.7
3	86	食堂	1110	104102	7.1
3	23	食堂	1110	113451	1
3	27	宿舍	1110	091959	0.03
3	86	宿舍	1110	105133	0.02
3	36	宿舍	1110	072906	1.4
3	84	宿舍	1110	112715	0.13
3	78	宿舍	1110	030035	2.6
3	34	食堂	1110	085751	1.6
3	34	食堂	1110	090054	0.8
3	52	宿舍	1110	100906	1.8
3	86	宿舍	1110	085641	0.02
3	83	食堂	1110	120246	1.2
3	52	食堂	1110	120751	3
3	86	宿舍	1110	121847	0.03
3	61	文印	1110	115101	2.4
3	10	食堂	1110	115314	5.6
3	76	文印	1110	115116	2.1
3	43	食堂	1110	120226	4.2
3	32	食堂	1110	115518	10.4
3	83	食堂	1110	115524	6
3	39	宿舍	1110	132042	0.02
3	84	文印	1110	133507	3.6
3	78	文印	1110	143329	3
3	23	宿舍	1110	144111	0.04
3	51	文印	1110	153034	6
3	54	教室	1110	162107	0.01
3	48	食堂	1110	171248	4
3	39	食堂	1110	114233	0.5
3	65	食堂	1110	130009	6.5
3	48	食堂	1110	114303	7
3	27	食堂	1110	122617	0.2
3	86	宿舍	1110	131449	0.02
3	48	食堂	1110	115719	1.23
3	23	食堂	1110	120654	4.2
3	20	食堂	1110	115041	4.1
3	39	食堂	1110	120440	0.8
3	43	宿舍	1110	163208	0.02
3	2	交通	1110	160629	4
3	27	食堂	1110	122533	3.5
3	55	食堂	1110	134943	2
3	54	宿舍	1110	152659	0.17
3	6	宿舍	1110	155713	0.01
3	19	食堂	1110	125801	6.1
3	52	文印	1110	132716	5.85
3	65	超市	1110	133707	2.8
3	46	食堂	1110	141516	4.2
3	86	宿舍	1110	140345	0.02
3	78	宿舍	1110	154206	0.04
3	61	宿舍	1110	163434	1.5
3	27	超市	1110	133018	3
3	7	宿舍	1110	135416	0.03
3	39	宿舍	1110	151908	0.02
3	86	宿舍	1110	150416	0.01
3	56	食堂	1110	165350	3
3	56	交通	1110	161546	1
3	56	交通	1110	161702	1
3	56	交通	1110	161949	1
3	34	交通	1110	125914	1
3	16	交通	1110	165816	1
3	16	交通	1110	163818	1
3	87	交通	1110	165813	1
3	16	交通	1110	153311	1
3	87	交通	1110	154229	1
3	56	宿舍	1110	163756	0.05
3	69	宿舍	1110	162924	1.5
3	55	文印	1110	151035	2.25
3	20	文印	1110	151425	11.1
3	20	食堂	1110	115052	4.1
3	65	宿舍	1110	153248	0.02
3	81	食堂	1110	125122	5
3	46	宿舍	1110	121919	0.04
3	67	食堂	1110	115623	3.2
3	67	食堂	1110	120007	1
3	23	食堂	1110	120436	1.2
3	39	宿舍	1110	131310	3.6
3	6	宿舍	1110	153418	0.05
3	84	超市	1110	124355	14
3	2	交通	1110	160820	4
3	43	交通	1110	135739	1
3	87	交通	1110	163815	1
3	51	食堂	1110	171427	4.2
3	20	食堂	1110	175811	1.2
3	78	宿舍	1110	213145	0.1
3	4	宿舍	1110	183229	0.1
3	12	食堂	1110	194748	1
3	65	食堂	1110	180521	4.5
3	7	宿舍	1110	195349	0.9
3	86	宿舍	1110	184751	0.07
3	20	食堂	1110	174709	0.6
3	34	交通	1110	182832	2
3	39	食堂	1110	172531	4
3	27	食堂	1110	172814	4.7
3	12	食堂	1110	194714	4.5
3	83	食堂	1110	172912	1.2
3	4	宿舍	1110	180559	3.6
3	10	食堂	1110	174659	1
3	4	宿舍	1110	183318	1.7
3	11	食堂	1110	172524	3.1
3	11	食堂	1110	171934	1.8
3	39	食堂	1110	172419	2.5
3	56	宿舍	1110	172530	0.07
3	10	食堂	1110	174513	3.5
3	83	食堂	1110	172852	5.5
3	32	食堂	1110	172832	8.5
3	16	宿舍	1110	191104	0.02
3	19	食堂	1110	193433	6.1
3	75	食堂	1110	211611	5.5
3	42	宿舍	1110	212336	0.27
3	15	宿舍	1110	211323	0.16
3	4	宿舍	1110	182944	0.1
3	16	宿舍	1110	183924	0.1
3	54	教室	1110	195553	0.02
3	43	宿舍	1110	190911	0.02
3	13	宿舍	1110	185302	0.03
3	84	宿舍	1110	195113	1.3
3	56	宿舍	1110	200701	0.8
3	67	交通	1110	211241	1
3	48	交通	1110	184516	1
3	52	食堂	1110	171441	4.2
3	20	食堂	1110	174440	3.5
3	11	食堂	1110	171916	1
3	39	食堂	1110	172051	0.5
3	65	宿舍	1110	171644	1.3
3	6	食堂	1110	172259	3
3	78	宿舍	1110	182140	0.03
3	81	食堂	1110	191208	1.5
3	86	宿舍	1110	174728	0.03
3	16	宿舍	1110	183944	1.2
3	81	食堂	1110	185502	2
3	48	超市	1110	185430	2.8
3	43	宿舍	1110	181506	3.3
3	86	宿舍	1110	195634	0.01
3	12	宿舍	1110	211651	4.8
3	86	宿舍	1110	202230	0.03
3	87	宿舍	1110	212737	0.1
3	62	超市	1110	203646	28.6
3	83	宿舍	1110	205344	0.07
3	20	食堂	1110	174624	1
3	48	交通	1110	175517	1
3	69	宿舍	1110	225518	0.07
3	39	宿舍	1110	232819	3.6
3	39	宿舍	1110	221134	0.2
3	57	宿舍	1110	222234	0.1
3	45	宿舍	1110	222834	0.1
3	43	宿舍	1110	220902	0.01
3	39	宿舍	1110	215416	1.5
3	76	宿舍	1110	221852	0.1
3	39	宿舍	1110	220958	0.2
3	27	宿舍	1110	224804	0.17
3	45	宿舍	1110	223236	1.2
3	12	宿舍	1110	215121	0.1
3	76	宿舍	1110	223802	1.3
3	13	宿舍	1110	225735	0.5
3	43	宿舍	1110	220226	0.07
3	45	宿舍	1110	223015	0.1
3	77	宿舍	1110	221617	0.07
3	45	宿舍	1110	222811	0.1
3	61	宿舍	1110	230902	0.16
3	86	宿舍	1110	233028	0.02
3	63	宿舍	1110	225647	0.7
3	51	宿舍	1110	220834	0.39
3	43	宿舍	1110	221142	0.05
3	62	宿舍	1110	234932	2.8
3	48	宿舍	1110	223749	0.15
3	81	宿舍	1110	223019	0.01
3	57	宿舍	1110	223832	1.2
3	51	宿舍	1110	220511	0.16
3	31	宿舍	1110	224009	0.1
3	23	宿舍	1110	233310	1.5
3	52	宿舍	1110	224959	0.16
3	31	宿舍	1110	234643	0.8
3	57	宿舍	1110	221744	0.1
3	6	宿舍	1110	222357	0.15
3	81	宿舍	1110	223838	0.08
3	67	宿舍	1110	224229	0.01
3	9	宿舍	1110	224430	1.2
3	78	宿舍	1110	220120	2.4
3	65	食堂	1111	111719	4.2
3	71	宿舍	1111	001607	0.15
3	33	宿舍	1111	072555	1
3	67	食堂	1111	080435	1.6
3	86	宿舍	1111	070223	0.03
3	56	宿舍	1111	072258	0.02
3	56	食堂	1111	074843	2.63
3	6	宿舍	1111	080414	0.01
3	41	教室	1111	080304	0.01
3	23	食堂	1111	082918	0.5
3	56	宿舍	1111	072648	0.06
3	84	食堂	1111	072703	3
3	6	食堂	1111	082206	1.6
3	46	食堂	1111	081852	2.4
3	67	教室	1111	081154	0.01
3	82	食堂	1111	082114	2
3	39	食堂	1111	083323	1.5
3	39	食堂	1111	084131	2.5
3	31	食堂	1111	084735	5
3	32	食堂	1111	085146	0.5
3	23	宿舍	1111	074540	0.17
3	37	宿舍	1111	080458	0.13
3	20	食堂	1111	081724	0.5
3	6	宿舍	1111	081008	0.03
3	26	宿舍	1111	090309	0.8
3	42	教室	1111	095657	0.01
3	69	宿舍	1111	100320	0.06
3	10	食堂	1111	072331	4.9
3	83	食堂	1111	072354	4
3	87	食堂	1111	071851	1.43
3	51	教室	1111	075221	0.01
3	4	食堂	1111	072156	2
3	87	食堂	1111	072158	2
3	16	宿舍	1111	071834	0.04
3	12	食堂	1111	064714	0.7
3	75	教室	1111	080521	0.02
3	23	食堂	1111	083118	0.5
3	41	教室	1111	100033	0.01
3	33	食堂	1111	081352	4.4
3	13	食堂	1111	082113	2
3	78	食堂	1111	073522	1.8
3	23	宿舍	1111	051234	0.04
3	13	食堂	1111	072654	2.5
3	34	食堂	1111	064128	0.5
3	78	宿舍	1111	064552	0.08
3	84	食堂	1111	074150	2
3	43	食堂	1111	082021	3.1
3	42	食堂	1111	072340	2.43
3	23	食堂	1111	084123	2
3	52	食堂	1111	081211	2.5
3	75	教室	1111	090743	0.01
3	16	宿舍	1111	093124	0.02
3	15	食堂	1111	082622	2
3	31	文印	1111	100752	1.1
3	56	食堂	1111	075327	0.5
3	20	食堂	1111	081234	1.6
3	43	宿舍	1111	081357	0.03
3	5	食堂	1111	084307	2.5
3	57	教室	1111	091045	0.01
3	2	教室	1111	095853	0.01
3	39	宿舍	1111	081859	0.03
3	51	食堂	1111	070036	0.8
3	81	食堂	1111	083905	2.5
3	41	教室	1111	080217	0.01
3	65	教室	1111	102136	0.01
3	57	教室	1111	103027	0.01
3	37	文印	1111	110655	1.7
3	15	文印	1111	110700	1.7
3	23	宿舍	1111	075750	0.09
3	42	食堂	1111	072152	2
3	52	教室	1111	095852	0.02
3	4	教室	1111	100415	0.01
3	7	教室	1111	100018	0.01
3	23	教室	1111	100502	0.01
3	43	宿舍	1111	103408	0.02
3	39	食堂	1111	083131	0.8
3	13	宿舍	1111	084810	0.04
3	65	教室	1111	105709	0.01
3	34	食堂	1111	064025	3
3	51	食堂	1111	065615	1.8
3	4	食堂	1111	072400	1.63
3	78	食堂	1111	073342	0.8
3	32	文印	1111	100745	1.5
3	34	教室	1111	075618	0.01
3	57	食堂	1111	081835	2.1
3	57	教室	1111	083817	0.01
3	81	食堂	1111	084033	0.7
3	82	宿舍	1111	081422	0.01
3	46	食堂	1111	082633	2.5
3	27	食堂	1111	073756	3
3	32	食堂	1111	084905	0.2
3	4	教室	1111	075957	0.01
3	42	教室	1111	080006	0.01
3	20	教室	1111	083335	0.01
3	61	食堂	1111	080939	2.5
3	45	文印	1111	100026	3.9
3	52	食堂	1111	081048	2.5
3	20	教室	1111	100610	0.01
3	86	食堂	1111	110153	8
3	86	食堂	1111	110218	3.5
3	90	交通	1111	111234	1
3	90	交通	1111	111431	1
3	57	超市	1111	103046	6.7
3	46	宿舍	1111	000832	0.8
3	12	食堂	1111	064610	2
3	78	食堂	1111	073346	0.8
3	43	宿舍	1111	073513	0.03
3	84	食堂	1111	072808	2
3	32	食堂	1111	084746	2.4
3	31	食堂	1111	084809	0.5
3	67	食堂	1111	080702	0.5
3	86	宿舍	1111	080924	0.02
3	6	食堂	1111	082140	0.8
3	77	文印	1111	100236	16.05
3	69	宿舍	1111	082511	0.02
3	69	食堂	1111	102427	1.8
3	41	食堂	1111	115112	1.2
3	51	食堂	1111	120029	5.6
3	56	食堂	1111	120743	1.4
3	19	食堂	1111	115806	5.6
3	31	食堂	1111	120211	5
3	57	食堂	1111	120327	2.2
3	43	食堂	1111	114403	4.4
3	11	食堂	1111	115120	5
3	71	食堂	1111	122601	6.5
3	83	食堂	1111	114641	10
3	81	食堂	1111	122544	6
3	42	食堂	1111	121313	2.7
3	37	食堂	1111	120323	2
3	27	食堂	1111	121249	4.2
3	33	食堂	1111	115610	4.5
3	76	食堂	1111	121151	4.9
3	13	食堂	1111	120017	5.2
3	20	食堂	1111	115046	5
3	10	食堂	1111	115109	5
3	63	食堂	1111	120601	4.1
3	34	食堂	1111	113139	3
3	56	食堂	1111	120716	1.5
3	43	食堂	1111	114258	1
3	39	食堂	1111	114156	2.5
3	12	食堂	1111	120215	4.2
3	84	食堂	1111	120046	6.2
3	4	食堂	1111	120032	4.2
3	77	食堂	1111	115600	10.6
3	26	文印	1111	123243	1.05
3	87	食堂	1111	120827	4.2
3	12	食堂	1111	120233	4.4
3	43	食堂	1111	120452	5.3
3	64	超市	1111	115536	13
3	42	食堂	1111	121910	1.5
3	7	食堂	1111	120044	1.3
3	45	食堂	1111	120806	11
3	15	食堂	1111	115624	5.2
3	32	食堂	1111	120202	10
3	67	食堂	1111	120525	4.2
3	86	宿舍	1111	120849	0.03
3	41	食堂	1111	115637	1.5
3	42	食堂	1111	121515	1.2
3	5	食堂	1111	121209	4.7
3	16	食堂	1111	121233	4.7
3	56	宿舍	1111	122337	0.01
3	56	宿舍	1111	122457	0.09
3	55	食堂	1111	123549	4.2
3	23	食堂	1111	120939	5.2
3	83	食堂	1111	121314	2.5
3	6	食堂	1111	120746	6.3
3	2	食堂	1111	114739	8.6
3	54	食堂	1111	114810	1
3	7	食堂	1111	114810	12
3	54	食堂	1111	114827	6.6
3	90	食堂	1111	114710	2
3	63	食堂	1111	121534	0.2
3	61	食堂	1111	120723	6.9
3	69	食堂	1111	122054	1.5
3	69	食堂	1111	121018	4.4
3	55	食堂	1111	121011	1.2
3	56	宿舍	1111	122342	0.01
3	27	宿舍	1111	123746	0.04
3	84	宿舍	1111	123842	0.16
3	34	食堂	1111	115201	3.5
3	37	食堂	1111	115616	5.2
3	4	食堂	1111	120529	1.5
3	9	食堂	1111	121321	8.2
3	45	食堂	1111	120817	1
3	45	食堂	1111	121717	4.2
3	9	文印	1111	173544	1.65
3	34	食堂	1111	173559	2.2
3	27	食堂	1111	175100	5.2
3	64	宿舍	1111	143024	0.1
3	54	教室	1111	172409	0.01
3	83	超市	1111	133929	4
3	82	宿舍	1111	171557	0.14
3	71	食堂	1111	124736	1
3	56	宿舍	1111	124806	0.01
3	27	食堂	1111	171638	1.8
3	87	文印	1111	173830	2.4
3	63	食堂	1111	174221	4.1
3	77	食堂	1111	174904	5.6
3	81	宿舍	1111	125143	0.26
3	54	超市	1111	171700	1.1
3	63	食堂	1111	175143	0.3
3	27	食堂	1111	175638	3.2
3	27	文印	1111	174012	4.05
3	31	食堂	1111	173353	8.5
3	13	宿舍	1111	160710	0.03
3	54	文印	1111	124638	3.6
3	34	宿舍	1111	150216	0.02
3	52	宿舍	1111	143615	3.6
3	56	宿舍	1111	152651	0.05
3	56	食堂	1111	172012	2
3	13	文印	1111	155539	3
3	4	食堂	1111	175059	2.5
3	23	宿舍	1111	171436	0.03
3	34	食堂	1111	173334	2.5
3	11	食堂	1111	174521	3.3
3	75	食堂	1111	130232	6.5
3	23	宿舍	1111	171611	0.02
3	63	文印	1111	131537	2.7
3	10	文印	1111	143902	1.8
3	75	宿舍	1111	133244	0.1
3	52	宿舍	1111	143813	3.6
3	43	宿舍	1111	134623	0.01
3	31	宿舍	1111	144745	0.1
3	86	宿舍	1111	134645	0.03
3	31	宿舍	1111	145840	0.9
3	32	宿舍	1111	150712	1.8
3	64	宿舍	1111	150718	1.3
3	10	食堂	1111	174142	3.5
3	16	食堂	1111	175548	4.2
3	81	文印	1111	162410	2.1
3	27	食堂	1111	175642	0.3
3	45	宿舍	1111	162123	0.16
3	86	宿舍	1111	163258	0.02
3	83	食堂	1111	173407	7
3	36	宿舍	1111	173750	1.6
3	2	食堂	1111	174431	4
3	55	食堂	1111	175422	3.7
3	65	宿舍	1111	164347	0.02
3	86	宿舍	1111	151520	0.02
3	5	宿舍	1111	171608	1.1
3	4	食堂	1111	173538	5.2
3	84	食堂	1111	173703	1.8
3	10	食堂	1111	174913	0.6
3	84	食堂	1111	175056	2.5
3	20	食堂	1111	174429	1
3	87	食堂	1111	174556	4.2
3	55	宿舍	1111	161007	0.16
3	16	宿舍	1111	173356	0.5
3	82	宿舍	1111	155159	0.05
3	69	食堂	1111	161251	2.5
3	43	宿舍	1111	130609	0.06
3	27	文印	1111	174256	0.15
3	41	宿舍	1111	173841	0.18
3	56	宿舍	1111	124737	0.01
3	56	宿舍	1111	125051	0.02
3	61	文印	1111	132144	6.75
3	64	宿舍	1111	142956	0.1
3	39	宿舍	1111	133626	0.02
3	13	超市	1111	155217	5
3	83	文印	1111	134246	0.9
3	71	文印	1111	152709	2.55
3	56	食堂	1111	172740	3.3
3	84	食堂	1111	173549	5.2
3	39	教室	1111	173806	0.01
3	39	教室	1111	173806	0.01
3	90	文印	1111	174545	1.8
3	26	食堂	1111	174418	2.1
3	26	食堂	1111	174431	4.5
3	4	食堂	1111	173803	1.2
3	11	食堂	1111	174054	1.8
3	9	文印	1111	174103	0.9
3	11	食堂	1111	173920	1
3	20	食堂	1111	174120	3.5
3	26	食堂	1111	174554	4.5
3	32	食堂	1111	173358	8.5
3	52	食堂	1111	175228	4.2
3	77	食堂	1111	174937	3
3	90	食堂	1111	175620	10
3	11	文印	1111	160756	5.1
3	20	食堂	1111	175406	0.6
3	51	食堂	1111	175238	4.7
3	7	宿舍	1111	174622	0.02
3	15	食堂	1111	184224	6
3	82	宿舍	1111	231746	0.09
3	43	宿舍	1111	224410	0.05
3	81	超市	1111	215739	1.5
3	11	超市	1111	215908	6.5
3	54	宿舍	1111	233001	0.16
3	7	超市	1111	183158	3
3	34	宿舍	1111	181629	0.02
3	65	教室	1111	201200	0.01
3	64	食堂	1111	180430	7
3	41	食堂	1111	191452	1.8
3	64	教室	1111	190649	0.01
3	51	教室	1111	180122	0.01
3	15	教室	1111	191117	0.01
3	86	宿舍	1111	214123	0.1
3	42	教室	1111	191456	0.01
3	12	宿舍	1111	224520	0.08
3	54	教室	1111	185917	0.01
3	41	食堂	1111	191302	2.2
3	45	食堂	1111	212323	3.7
3	67	宿舍	1111	225854	0.08
3	33	食堂	1111	180041	8
3	69	食堂	1111	192251	4.3
3	69	食堂	1111	180443	7
3	76	宿舍	1111	220625	0.15
3	7	教室	1111	184331	0.01
3	2	食堂	1111	180509	2.9
3	13	宿舍	1111	222449	0.15
3	75	食堂	1111	184802	7
3	81	宿舍	1111	225609	0.8
3	6	宿舍	1111	230519	0.14
3	27	宿舍	1111	230858	0.14
3	69	宿舍	1111	225043	0.7
3	65	教室	1111	205649	0.02
3	71	食堂	1111	180010	2.7
3	7	宿舍	1111	222854	0.9
3	43	宿舍	1111	222854	0.01
3	54	超市	1111	215849	6
3	43	宿舍	1111	224344	0.02
3	43	食堂	1111	220610	8.5
3	77	宿舍	1111	182916	1.1
3	19	文印	1111	190812	0.9
3	41	教室	1111	200438	0.01
3	15	宿舍	1111	230105	0.16
3	39	宿舍	1111	220011	0.02
3	4	宿舍	1111	220031	0.16
3	83	宿舍	1111	215434	0.04
3	20	宿舍	1111	215852	0.07
3	37	宿舍	1111	221240	0.01
3	86	宿舍	1111	190825	0.02
3	9	食堂	1111	220311	2.5
3	56	宿舍	1111	220159	0.16
3	51	宿舍	1111	221749	0.15
3	52	宿舍	1111	221749	0.01
3	63	文印	1111	175931	0.9
3	33	食堂	1111	182516	1.8
3	10	超市	1111	215749	5.3
3	55	食堂	1111	180252	4.2
3	34	宿舍	1111	181405	0.01
3	67	宿舍	1111	191436	0.02
3	86	宿舍	1111	202754	0.02
3	86	宿舍	1111	203354	0.08
3	46	宿舍	1111	221253	2.6
3	78	食堂	1111	192021	1.8
3	87	宿舍	1111	225324	0.1
3	19	超市	1111	222343	7.6
3	23	宿舍	1111	232140	0.27
3	9	教室	1111	183158	0.02
3	10	食堂	1111	175845	1
3	7	超市	1111	220102	5.9
3	37	宿舍	1111	221835	0.09
3	42	宿舍	1111	222255	0.07
3	10	宿舍	1111	175922	0.7
3	7	食堂	1111	175918	4
3	48	宿舍	1111	222848	0.15
3	54	教室	1111	200439	0.02
3	19	食堂	1111	182335	5.1
3	65	教室	1111	184042	0.02
3	20	超市	1111	215737	3.5
3	78	宿舍	1111	180150	1.7
3	86	宿舍	1111	202819	0.01
3	67	宿舍	1111	183023	0.03
3	64	超市	1111	220014	14.5
3	16	宿舍	1111	181913	0.02
3	77	超市	1111	191933	9.5
3	52	宿舍	1111	222028	0.14
3	43	宿舍	1111	231215	0.08
3	61	宿舍	1111	190910	0.12
3	9	教室	1111	205652	0.02
3	87	超市	1111	215909	3
3	39	宿舍	1111	232424	0.08
3	65	宿舍	1111	233146	0.16
3	65	宿舍	1111	234010	0.11
3	9	宿舍	1111	234601	0.5
3	10	食堂	1112	081934	1.3
3	83	食堂	1112	081955	1.3
3	54	食堂	1112	082148	3
3	54	食堂	1112	082445	0.8
3	13	食堂	1112	085005	0.8
3	82	宿舍	1112	091502	3.6
3	39	食堂	1112	083938	3
3	82	食堂	1112	085526	4.6
3	78	文印	1112	104625	0.9
3	42	宿舍	1112	104012	2
3	34	超市	1112	091253	5.5
3	82	宿舍	1112	091334	0.16
3	78	食堂	1112	105538	4.9
3	41	图书馆	1112	081452	0.4
3	4	食堂	1112	094055	2
3	69	宿舍	1112	000418	0.07
3	13	食堂	1112	110913	6
3	82	宿舍	1112	091913	0.16
3	34	宿舍	1112	065049	0.02
3	48	食堂	1112	071036	0.8
3	48	食堂	1112	071138	0.5
3	39	食堂	1112	084107	1
3	61	食堂	1112	071140	1.6
3	62	食堂	1112	105501	4.7
3	75	食堂	1112	105546	4.9
3	5	食堂	1112	071119	3
3	34	食堂	1112	074313	0.3
3	77	食堂	1112	082447	5.6
3	5	食堂	1112	081823	1.03
3	55	食堂	1112	105623	3.5
3	38	食堂	1112	110726	4.6
3	56	食堂	1112	084758	0.83
3	61	食堂	1112	071838	2
3	34	文印	1112	091455	0.75
3	56	宿舍	1112	082836	0.04
3	52	食堂	1112	072203	1.8
3	52	食堂	1112	072705	0.5
3	23	食堂	1112	085806	1.1
3	23	食堂	1112	085611	0.8
3	39	食堂	1112	085825	0.5
3	32	超市	1112	092830	14
3	7	宿舍	1112	093509	0.09
3	78	宿舍	1112	101207	0.01
3	41	食堂	1112	071302	1.13
3	34	宿舍	1112	072714	0.02
3	64	食堂	1112	080025	3
3	27	食堂	1112	072151	2.8
3	12	食堂	1112	072335	0.7
3	71	食堂	1112	090727	2.5
3	75	文印	1112	104614	5.85
3	9	宿舍	1112	104246	0.01
3	84	食堂	1112	110141	4.5
3	63	食堂	1112	110319	5.1
3	2	食堂	1112	082252	3
3	67	食堂	1112	090727	0.7
3	10	文印	1112	091231	1.35
3	46	食堂	1112	091241	2.5
3	6	宿舍	1112	102109	0.01
3	76	宿舍	1112	102522	1.4
3	9	食堂	1112	110751	5.9
3	71	宿舍	1112	001646	0.14
3	4	食堂	1112	094105	2
3	16	宿舍	1112	094900	0.01
3	42	宿舍	1112	101745	0.01
3	78	食堂	1112	105624	1
3	84	食堂	1112	110213	2
3	20	食堂	1112	081927	1.3
3	64	食堂	1112	110805	4.6
3	87	食堂	1112	071838	1.83
3	23	宿舍	1112	081904	0.02
3	39	宿舍	1112	094415	0.01
3	86	宿舍	1112	080128	0.04
3	6	宿舍	1112	095208	1.4
3	87	食堂	1112	072056	2
3	43	宿舍	1112	100747	0.01
3	57	宿舍	1112	102523	1.8
3	62	宿舍	1112	110256	0.02
3	48	宿舍	1112	082800	3.6
3	51	食堂	1112	065837	2.3
3	9	宿舍	1112	085155	0.09
3	27	食堂	1112	072653	0.5
3	34	食堂	1112	073804	1.6
3	41	教室	1112	071145	0.02
3	78	宿舍	1112	000608	0.05
3	67	食堂	1112	090140	1.9
3	12	食堂	1112	072252	2.6
3	43	宿舍	1112	100727	0.01
3	86	宿舍	1112	103214	0.01
3	82	食堂	1112	085608	0.5
3	4	宿舍	1112	085843	0.16
3	51	食堂	1112	065910	0.8
3	39	食堂	1112	091327	2.5
3	26	宿舍	1112	091128	0.8
3	55	食堂	1112	111143	2.7
3	37	食堂	1112	112026	1.2
3	37	食堂	1112	112030	0.3
3	52	食堂	1112	111831	0.2
3	27	食堂	1112	112051	4
3	51	食堂	1112	112605	4.2
3	23	食堂	1112	114229	5.2
3	39	食堂	1112	114358	4.2
3	34	食堂	1112	115603	0.5
3	76	食堂	1112	120201	4.9
3	11	食堂	1112	115556	4.6
3	26	宿舍	1112	112754	0.4
3	15	食堂	1112	111734	1
3	6	食堂	1112	113614	5.2
3	67	食堂	1112	113644	4.2
3	27	食堂	1112	111937	1.2
3	52	食堂	1112	111815	4.2
3	71	食堂	1112	111859	4.2
3	42	食堂	1112	114327	4.2
3	86	宿舍	1112	111258	1.9
3	42	食堂	1112	114055	2.5
3	34	食堂	1112	113926	0.2
3	33	食堂	1112	111722	8.8
3	15	食堂	1112	111654	1.2
3	34	食堂	1112	113547	3.5
3	39	食堂	1112	115537	2.5
3	87	文印	1112	114925	1.35
3	54	食堂	1112	113350	10.6
3	26	食堂	1112	114758	10.9
3	26	食堂	1112	114948	3.2
3	56	文印	1112	114948	0.9
3	65	文印	1112	115040	0.75
3	56	食堂	1112	111419	4
3	48	食堂	1112	120728	10.6
3	63	文印	1112	114357	1.7
3	86	宿舍	1112	121533	0.03
3	10	食堂	1112	115307	1.5
3	20	食堂	1112	115255	4.6
3	77	宿舍	1112	114230	0.05
3	77	食堂	1112	112202	5.6
3	26	文印	1112	111723	1.8
3	12	食堂	1112	111639	2.4
3	43	文印	1112	113646	1.2
3	6	食堂	1112	113910	4.9
3	86	宿舍	1112	113902	0.01
3	43	食堂	1112	114639	5.2
3	65	食堂	1112	120426	4.2
3	42	文印	1112	121031	4.35
3	63	食堂	1112	111143	0.2
3	37	食堂	1112	111637	4.2
3	36	食堂	1112	113942	2.53
3	87	超市	1112	114656	3.4
3	87	宿舍	1112	115844	0.02
3	13	宿舍	1112	115651	3.6
3	2	食堂	1112	115124	4.8
3	2	食堂	1112	113405	10.6
3	31	超市	1112	141931	2.5
3	57	文印	1112	130000	6
3	34	教室	1112	135529	0.01
3	81	超市	1112	133908	4
3	62	文印	1112	141451	1.2
3	77	宿舍	1112	140817	0.2
3	75	食堂	1112	141813	4.3
3	31	超市	1112	141854	4
3	36	教室	1112	141532	0.01
3	65	教室	1112	142317	0.02
3	84	超市	1112	162637	8
3	4	食堂	1112	163351	2.53
3	4	超市	1112	164557	5.8
3	13	食堂	1112	173307	1.5
3	69	食堂	1112	160909	2.5
3	83	超市	1112	161016	10.7
3	39	食堂	1112	173034	1
3	81	食堂	1112	121933	0.4
3	57	超市	1112	130208	5
3	26	文印	1112	140200	1.5
3	12	教室	1112	151338	0.01
3	65	教室	1112	150751	0.01
3	42	教室	1112	151423	0.01
3	87	食堂	1112	174245	4.2
3	39	食堂	1112	171532	3.5
3	90	食堂	1112	173831	3
3	41	教室	1112	150521	0.01
3	33	食堂	1112	172821	4.5
3	52	超市	1112	131948	20
3	43	食堂	1112	142319	4.3
3	41	教室	1112	142212	0.01
3	38	食堂	1112	140121	3
3	4	食堂	1112	130240	2
3	57	超市	1112	130205	30
3	56	宿舍	1112	140733	0.02
3	75	宿舍	1112	141314	0.02
3	77	宿舍	1112	140801	0.1
3	6	宿舍	1112	141705	0.02
3	6	食堂	1112	172150	4.7
3	39	食堂	1112	170801	2.5
3	39	教室	1112	151338	0.01
3	56	食堂	1112	170554	5
3	23	食堂	1112	165428	2
3	56	食堂	1112	170925	0.4
3	23	食堂	1112	173017	1.5
3	62	超市	1112	163412	2
3	83	食堂	1112	125755	6.1
3	83	食堂	1112	125916	1
3	81	食堂	1112	121857	6
3	13	教室	1112	135658	0.01
3	69	文印	1112	123158	4.5
3	7	超市	1112	163334	15.1
3	55	食堂	1112	170534	1.85
3	13	食堂	1112	174130	5.2
3	77	超市	1112	123132	3
